"timestamp","mmsi","lon","lat","sog","cog","heading"
"2018-03-19 07:05:01.251","236306000","24.4102216666667","64.6545633333333","0.0","325.2",179
"2018-03-19 07:05:04.341","230667000","23.0182416666667","63.84464","0.0","64.2",132
"2018-03-19 07:05:10.462","305961000","24.2201","65.4361833333333","0.0","35.0",35
"2018-03-19 07:05:11.76","244830818","23.03591","63.8603483333333","0.0","360.0",292
"2018-03-19 07:05:11.795","230025040","21.4488533333333","61.1322283333333","0.0","184.0",308
"2018-03-19 07:05:13.355","230940340","23.71606","64.222275","0.0","35.3",123
"2018-03-19 07:05:14.997","230941170","21.4474233333333","61.1306133333333","0.0","0.0",511
"2018-03-19 07:05:16.86","230660000","23.01749","63.8449333333333","0.0","260.9",128
"2018-03-19 07:05:18.947","230916000","24.4042733333333","64.6557033333333","0.0","173.0",166
"2018-03-19 07:05:21.066","230990040","24.51774","65.6607033333333","0.7","226.1",44
"2018-03-19 07:05:21.069","230052840","28.3860416666667","61.6087783333333","0.0","3.1",3
"2018-03-19 07:05:21.073","230980260","24.4159116666667","64.6594116666667","0.0","0.0",19
"2018-03-19 07:05:21.086","230282000","21.478455","61.5956266666667","0.0","314.3",283
"2018-03-19 07:05:21.09","230065310","23.693195","64.2211083333333","0.0","298.2",319
